,AExpo,CExpo,DExpo,EExpo,FExpo,GExpo,HExpo,IExpo,KExpo,LExpo,MExpo,NExpo,PExpo,QExpo,RExpo,SExpo,TExpo,VExpo,WExpo,XExpo,YExpo
P0DP04,0.03551034110637849,0.009435156409761253,0.07706910519937991,0.07255272362007019,0.057727787937002145,0.07567469975515652,0.004294900185914391,0.022086534845583962,0.08085910279830122,0.08020851281542458,0.022861822942127918,0.03207534801102472,0.021319136789925967,0.057372106333528405,0.058209385432286084,0.09263989412939343,0.03097036483794113,0.07568509376802439,0.045722674108045015,0.0,0.04772530897473051
P0DP06,0.04179134570212687,0.0010542808263526745,0.01561981439951245,0.021005558643233724,0.04064618908088264,0.04135268134951451,0.017596493469199358,0.015187734048308173,0.08754623810523512,0.11778560825585142,0.02153222805549732,0.012966119068678814,0.05885010658574098,0.06216211925335951,0.056456452155981295,0.14499581746313844,0.0615391888057323,0.052783135452596976,0.057867341612847505,0.0,0.07126154766620965
P0DP07,0.04134264296587854,0.0011033982462894038,0.008317156064263066,0.0217382560478878,0.04068242316207334,0.044414555137569055,0.026221917136925534,0.01434733419968745,0.08866743133441002,0.12564441929396755,0.021799878540760823,0.012984367165802986,0.05334124622633187,0.06306318534689125,0.047433595559232225,0.14516192799664615,0.06125286215013483,0.053705980741231986,0.058508269950148226,0.0,0.07026915273386818
P0DP08,0.041867639829557456,0.0011186157221192957,0.007980495205161564,0.03437463708352079,0.040417743280489714,0.03432118543758577,0.02956889095829398,0.017544246997504145,0.08802369133980609,0.1184134667320488,0.021550987900636035,0.013095938121619615,0.05919644614719332,0.05093091328339569,0.05836551957792378,0.14554470291093483,0.0610119227980277,0.05199765910435052,0.05925327719288082,0.0,0.06542202037695008
P0DP09,0.052195938922743254,0.012012869118217652,0.03920199312494487,0.029218505829393344,0.02218346225049789,0.05427985103895249,0.0,0.022273494388772325,0.038918121186704596,0.14352155584382473,0.039091246295537556,0.009254039006472875,0.08417157026969829,0.08670649478178312,0.08796130286670385,0.14822300574022182,0.044946238293493444,0.025067415683164215,0.024206846644032918,0.0,0.036566048714840746
P0DPH8,0.05548697642091536,0.0029047980057437628,0.09227714141591092,0.1669848810153188,0.017519364319999845,0.04220052609408147,0.03327273358661745,0.02068104538348357,0.10143318616997507,0.03878862650501939,0.011406991291213307,0.02973911568975196,0.04332196651806484,0.05470736940754474,0.09744582217496123,0.024214288207392645,0.06743379779298392,0.043808740754373784,0.009887246120767372,0.0,0.04648538312588071
P0DSN7,0.033950414845050896,0.010330317145561742,0.047962717136720734,0.015766352172750218,0.0039461975068847376,0.05410010780928651,0.0,0.019837076431162802,0.03951204577877973,0.12799421073549322,0.03892531097921951,0.029581258172617066,0.08315339996386119,0.09083758416613485,0.09952011098873922,0.12814608304115216,0.05240737753142189,0.05682307281163435,0.022893172526482937,0.0,0.04431319025704645
P10412,0.20166831446484942,0.0,0.004231685981830363,0.03303131600024531,0.005187248652574998,0.03183583020579574,0.0,0.0043519273515390585,0.42211658024279924,0.021439596127181697,0.0076912556113971214,0.010793439823652454,0.09636922664375586,0.004326100793258437,0.027602287967396257,0.05549950355725853,0.043286020852152704,0.02663006315109782,0.0,0.0,0.003939602573215235
P10643,0.02681309154885272,0.02216439289799766,0.05126074006252527,0.13652329720598902,0.04491390273965161,0.04296560225574946,0.02790698090929949,0.019377971509299343,0.10473108134761973,0.04542480313656307,0.009894334618150293,0.055072944019639275,0.048017207332050726,0.06738423353985824,0.0884329926299644,0.09064904235357293,0.044325600151127305,0.04029888267946505,0.013653757316145715,0.0,0.02018914174647815
P10809,0.036642661852094575,0.0008980678616165121,0.08749833004459721,0.1336227099595941,0.020055793767469056,0.04718001408933909,0.011468187490385365,0.027709090697764633,0.18222272174594678,0.05182484974209287,0.04654990911757623,0.04007360694586037,0.03692283295017983,0.04890194363203129,0.07448476635622392,0.039571411470137215,0.043870977446852526,0.04767308596412284,0.005009769411158741,0.0,0.017819269454957522
P11021,0.03393208757000998,0.00013945852336042462,0.08768447039920987,0.16795091707491877,0.012684681726600781,0.04397849791208666,0.012293142711835712,0.02722023470403978,0.16968177298769171,0.05255831129464853,0.016304985206199336,0.05774213673641398,0.038587237559145796,0.05302643504542498,0.0808484572216571,0.037141180743712504,0.0611117534725007,0.025903314469479917,0.0032442517341239123,0.0,0.017966672906939804
P11142,0.03388171016926168,0.00033114873965787983,0.09179420156771097,0.13217637051843845,0.016708913057625913,0.05287175354319541,0.018009529697903755,0.027401889222988123,0.1653707449848525,0.025175659620539297,0.022266423699580942,0.06473323131596079,0.03852053120676336,0.058281976644145736,0.08639617675844256,0.04785374466717198,0.06735242414320286,0.023780049014456874,0.001984454110375278,0.0,0.025109067317725057
P11597,0.04448345735956632,0.006240925344730112,0.0781604804256609,0.0828333962130891,0.030714066443160635,0.030329402785138352,0.03972931222855426,0.027789312150111527,0.10009510843137587,0.09223049351002667,0.02873091876613194,0.0500591032576492,0.02757164660225756,0.0862381526383737,0.042848630882408846,0.08651288076311965,0.06617813803133842,0.040699950920180694,0.02323758675001684,0.0,0.015317036497109646
P12259,0.02228355618130387,0.0031173005717436294,0.0766491679450818,0.09534557638601951,0.023000307796574675,0.023143961198598118,0.036184509416445604,0.02841886321428766,0.09538035623103244,0.08475881338369884,0.022531339550663998,0.05669404671603148,0.07215631200993139,0.0666070687905042,0.06424651379367859,0.09666189833531788,0.0629695503424576,0.024510072560180056,0.018270412158341603,0.0,0.02707037341810694
P12270,0.038351632770468005,0.00114789758254376,0.06017230901086401,0.17135948776000404,0.011391234487959949,0.02459016078338885,0.02081507207401817,0.027143546603349358,0.09586955188108653,0.05627070490085789,0.020692327850344614,0.037067206083758915,0.038255717237026976,0.11008313362908513,0.0907977451371455,0.07051658788531157,0.06658840699468122,0.04855683042279217,0.0010366573322212185,0.0,0.00929378957309441
P12273,0.047240914051237294,0.019372225463220934,0.07196570216487955,0.056979316452074914,0.02620858388711228,0.01200306645448498,0.0,0.07715171547754295,0.11023591426236674,0.13605965245909693,0.016456425158817106,0.08127812666804402,0.04863422305925239,0.06059051054527132,0.08688909453165651,0.02319877287966849,0.04252022562520254,0.03429160043922617,0.0010332146773811785,0.0,0.04789071574346373
P13639,0.04426568303357405,0.006604166302969458,0.08582432982613454,0.14124900083292358,0.027390748103388835,0.03921053199835015,0.019821110776215914,0.026475721337799022,0.16320049955034244,0.04071797479799334,0.0168198597044438,0.04513242616331267,0.051495099207791266,0.061586285706603495,0.09744004260777561,0.04047480281661007,0.03211663039537298,0.031926236987823514,0.00512610638769536,0.0,0.023122743462880607
P13671,0.02745369352695118,0.021845471000638845,0.06257304590678185,0.12558605955788257,0.028125652074914746,0.032398637075993365,0.024418308551018293,0.025435628830483958,0.13006527237086707,0.04633030546164222,0.007368381088956035,0.07152646253840374,0.04037955180253764,0.07723914346450289,0.08455539860321018,0.07457140529869756,0.053787948470496005,0.027831259246187852,0.012720741289162002,0.0,0.025787633840672234
P13796,0.02954927014302606,0.005596528870839324,0.07793325191788374,0.1431280164704285,0.01214448111712792,0.04559286949672636,0.019071103075270643,0.025451047949342324,0.14761185679268718,0.04334371718407913,0.02131034401576944,0.10264568725010118,0.0420507096765344,0.038869064402181054,0.09829811286162594,0.047540689823157414,0.03464476536026173,0.029974266168022144,0.006847367161672616,0.0,0.02839685026326323
P13929,0.05242159236578155,0.002137227420372769,0.08623070052647673,0.10116740373114833,0.023324644158286056,0.04879349818383933,0.021002518358722834,0.02507048405899666,0.21799995284679946,0.0509317504531912,0.011538217747445371,0.07485340555420593,0.041774969507485445,0.04971232558803259,0.0850946345337047,0.04048858882162127,0.022818971912951347,0.01951975869679177,0.005035335044122512,0.0,0.020084020490023984
P13942,0.04165519795314477,0.0034842260983381163,0.05588390706304901,0.10548909036340662,0.012636697088341616,0.09560114642881673,0.0168150339990771,0.017608474315114198,0.08115521515357117,0.06234342242162663,0.013024561692150355,0.01105098409190459,0.19403883450822298,0.07653293939006692,0.10096534226996513,0.031489241709726695,0.03366032813479868,0.029881992339367495,0.0020010473065656593,0.0,0.014682317672745762
P14136,0.05844532088460046,0.0024266632739651226,0.05548654954883456,0.1701469400630342,0.01717400967152286,0.01610648325697512,0.019773648523028268,0.025972346360412,0.07088621681110793,0.08150715424802082,0.030962206323813093,0.03622307872951559,0.0218433409691026,0.07688173546170461,0.17177636916076788,0.04411098506009081,0.04259329809069442,0.03911282409726393,0.0028952368587296553,0.0,0.015675592606816054
P14618,0.05116573436863673,0.0049492597719084834,0.06924034023150381,0.1394615048229537,0.028690135538797793,0.035372459894580204,0.032625304591488526,0.03029476913881056,0.15482071633194738,0.04528361753803426,0.01886977532619518,0.03818002407602768,0.053452388762490886,0.04374063779066672,0.12431467910923875,0.04344841020877815,0.034917632509935695,0.022937461902225155,0.006199542856867558,0.0,0.022035605228913187
P14923,0.04579748849865741,0.006501226162418059,0.0805477932188977,0.11671380466964514,0.004470520280638716,0.023282948875670957,0.02844870235632605,0.01594124714513292,0.08572789600453273,0.05087699371492013,0.04387918260560156,0.06345355329626218,0.07060312671271858,0.08812125097633332,0.0921056552320252,0.04935236616644273,0.04810188479304243,0.03235387955676592,0.008107398150449105,0.0,0.045613081583518886
P15104,0.024907471544435827,0.003757185062205116,0.060397006180105184,0.1340514555385468,0.03415259477796191,0.04350914311435755,0.03182317513643208,0.016712873169097683,0.11346762899048228,0.030967186120956797,0.03332706319726128,0.07138260853321414,0.06311361792545105,0.05651601327625086,0.1153412009338788,0.04500118028858106,0.038564889185541844,0.018433271679612007,0.019150990560021224,0.0,0.04542344478560716
P15311,0.034889453841064365,0.00028628366461096465,0.0676855021547435,0.18356212904705294,0.010065973688554922,0.013648588886787405,0.019618492286548533,0.028716510975442238,0.14087606680669781,0.0619874158595298,0.02545708995882589,0.02935290927803025,0.04055768849793881,0.09085822444502414,0.1335735031139544,0.02563836492923941,0.03195756093558066,0.025345141613518918,0.007654138167329681,0.0,0.028268961849525105
P15814,0.046273182910127955,0.00496509793455646,0.01152044753810695,0.069994888566924,0.01406755331721777,0.06791261256518133,0.018865794011751716,0.009099869012196624,0.04558523251011756,0.10192425956463708,0.02157856996493601,0.030916453758765894,0.09039669149668622,0.07876020869757648,0.1368826893283747,0.09095800202638243,0.08910736107440373,0.031886566257366855,0.02961210443492637,0.0,0.009692415029763613
P16104,0.0834781561579058,0.0,0.0115166154478697,0.060443277710026805,0.005772309857481188,0.06847717636944747,0.018798907664597003,0.031373136467721455,0.15581670250927818,0.08645612038474738,0.013944331152785051,0.03169124161974688,0.04559313192909728,0.05750182949088272,0.13901562942606574,0.04679883821750684,0.05288447731176952,0.051333379534951686,0.0,0.0,0.039104738748119414
P16401,0.1977582986454513,0.0,0.003999336644703803,0.03853565727419253,0.0048619546309402574,0.034945732576944555,0.0,0.00410640110228267,0.426907517408292,0.023626227199194168,0.007579778388675433,0.01498545163484042,0.08395794218113757,0.0041188167781718256,0.01891291355238721,0.04286115429092533,0.0508363387098924,0.038083883221003964,0.0,0.0,0.0039225957609653
P16402,0.1526325864965657,0.0,0.004068205813065801,0.03240670608314422,0.004904035075207031,0.03913741053464462,0.0,0.015415486384566638,0.40738683491704014,0.026198568284872426,0.00738825907316859,0.010544104475536886,0.09864136485879166,0.010217268050203362,0.026767017268680783,0.05435504618147048,0.060499700048496245,0.04568392914701304,0.0,0.0,0.003753477307532539
P16403,0.16707963795125952,0.0,0.004317595852870643,0.033985704182428335,0.005180400487760125,0.038979480038265235,0.0,0.004388353491076775,0.4134516554530745,0.021357929941393263,0.0078940776640143,0.01100240437328366,0.09870677092932116,0.00438856349027568,0.02005642649973644,0.0529995527974214,0.048580204615264605,0.0637050440429565,0.0,0.0,0.00392619818959757
P17066,0.042499039520105,0.0044374245970396,0.08268382772238721,0.13996195994792046,0.01639885266261597,0.05083323752671554,0.02944151074512914,0.02023415075770229,0.11331811347759899,0.03457135716138695,0.013033817281547046,0.04465332903813176,0.0372040594763088,0.07494878624237833,0.14416424038365924,0.043056341018489125,0.06021831331508335,0.023988234168182566,0.001979884133397472,0.0,0.02237352082422159
P17174,0.04330809268009604,0.00273177926589858,0.0641317328093595,0.1388926380241894,0.024292532473118807,0.0202340600471141,0.025170755095207574,0.022879732004923728,0.11709331798847149,0.05149753095097407,0.01302971173134223,0.08497798186377932,0.07088572416705302,0.05746229239084368,0.09581188889234532,0.04078728450782393,0.04835120003112203,0.02311270071610454,0.022375217690210503,0.0,0.03297382667002281
P18124,0.03872874042428543,0.0011623656019639753,0.016387153660680415,0.09468284276947675,0.03652210813656291,0.03005324255221674,0.019167899655619287,0.03941500267119163,0.22521704467036915,0.0509168272338528,0.039745056573746385,0.059412261132487175,0.029904969326734213,0.024570425079143927,0.16757517690765547,0.01194120965925798,0.02538111583422929,0.027335240216047968,0.010112207883488796,0.0,0.05176911001098971
P18428,0.043661499104561866,0.0016969988440423184,0.06443095627399223,0.08775182757160763,0.028690193664830776,0.023574034283150812,0.02724238201057743,0.017939976659612545,0.08817470146306466,0.12023517187617794,0.022454026330921917,0.059309295743518786,0.06251572499829451,0.04994316328008936,0.10222709691746196,0.09377312799822769,0.04725826819911807,0.028158573131281808,0.006256009583907517,0.0,0.02470697206556068
P18583,0.05034688637729213,0.0011475723168111929,0.03915176902853951,0.11815138348445557,0.01353831831472555,0.01944829082720511,0.015662150583383855,0.021924581693314602,0.06769949321641597,0.07431613367815708,0.05681851922088565,0.019963170507022322,0.09404200417327098,0.03952975669868363,0.10527853621126587,0.1114131722443219,0.06576382655157831,0.0639982922552482,0.002297372796864456,0.0,0.019508769820558877
P19652,0.024005787132183203,0.017576956839436567,0.05518081467988258,0.1572293029530922,0.01865844602986033,0.017916800785972624,0.008563712080244512,0.012872221421896056,0.11648339262422365,0.11057558420151875,0.016667099803481366,0.05421737466443118,0.04305734663844408,0.06935329562586989,0.07586865215891525,0.041940003299105716,0.0540414530020801,0.03442840887270073,0.02525468968162323,0.0,0.046108657505037974
P19823,0.030732225872931396,0.006250573445223246,0.07559685931746117,0.10737581625675144,0.0399801459333979,0.031069118475806047,0.028494163074328085,0.02201665356517429,0.13922838101814738,0.05065009663410446,0.014962554536290973,0.0639583220981208,0.05894123515923914,0.08099537865190409,0.07782290647613348,0.05391710380831267,0.04747178845221318,0.03758491576533797,0.009773910629986783,0.0,0.023177850829134167
P19827,0.03590231361899138,0.004194833896312692,0.08396977675322241,0.08508396557944041,0.021509408287290137,0.03980336605277362,0.03974939176268345,0.020109338375359734,0.10639483871379449,0.06019328813378254,0.02709081691691576,0.05878525509680882,0.04827771401463364,0.09547997968162816,0.10314592080135862,0.06338505138110372,0.05166706694691157,0.03198795172017011,0.008634903720556933,0.0,0.014634818546262232
P19961,0.03125710602193516,0.00920911431695334,0.10955159763563772,0.06853284396266138,0.029802225954347283,0.06207799183727697,0.021905097221327503,0.022840829064252298,0.09711415908310819,0.024982346670523566,0.006194219030219619,0.12906898193503752,0.050942138793755726,0.032131663963595194,0.08145432898941654,0.060410955060093356,0.06177194235868004,0.031415961430360156,0.03579628676847856,0.0,0.03354020990233921
P20339,0.0555738446024732,0.01671417471005271,0.05255264462275196,0.09265262454301372,0.027010367236037475,0.03569110090937237,0.01495856077617267,0.015507445043600751,0.09718536740521146,0.0278859019190421,0.032977955084827835,0.11029561627044586,0.05947828645002232,0.08981157285612665,0.112921654193257,0.06058508897741647,0.07065518585661354,0.014496673320929458,0.003287909597710973,0.0,0.00975802562492124
P20671,0.06811300839044225,0.0,0.01258200240475592,0.06643987613266206,0.006288500246264272,0.05996922115240778,0.035003274458145314,0.03504302669572794,0.18662384388454759,0.09609070132204353,0.015177721917472327,0.04289458612036213,0.02968782614838195,0.05254848713390734,0.15025531505814446,0.03333704672692471,0.036013712544238234,0.04702266430388453,0.0,0.0,0.02690918535968755
P20848,0.030800423455322513,0.010160813686144875,0.08670401405440832,0.11727291348177078,0.015329098461967887,0.02057846607964198,0.044265892644567276,0.02607120483080402,0.15946267769443437,0.06710997260408683,0.01641200416175527,0.04792995846004223,0.03479771882885097,0.0617510854456716,0.07417157349778024,0.05288405641475785,0.057967027561592874,0.035378663145533104,0.023997649784555628,0.0,0.016954785706311294
P20851,0.03956108262728349,0.032801296729479686,0.06434908313250086,0.14036643829217516,0.040603701426098426,0.029596333751082643,0.03344956795210293,0.020423664597817342,0.11421126679318439,0.0688721151343479,0.03084212551149288,0.05959830359569781,0.04729650701406498,0.04363226521459711,0.035345581722108325,0.0538153316334027,0.033622920101542005,0.05717535093396437,0.027343554342890503,0.0,0.027093509494165877
P21439,0.05156129786830012,0.0021751701015803163,0.05484481819721734,0.08869425561590868,0.06616723503462027,0.03458884641920795,0.016095624820869184,0.0677343560319271,0.11871128774214085,0.07508630434448416,0.021422987747471867,0.05301482937443117,0.02347109535040896,0.06598858470289569,0.07374423319741889,0.051297569839780094,0.044264448546542,0.04593762151879644,0.01791353672991414,0.0,0.027285896816084457
P22352,0.03867316267394273,0.013511077096258152,0.041063360281206815,0.10276571274859667,0.03706045990745957,0.059859230247744935,0.022572329341519703,0.02604003231731261,0.11919342408837484,0.11009522111236525,0.035167626790436224,0.03286073784219005,0.0439775390572661,0.06549052976507132,0.08878204980634732,0.0659954904640105,0.024604113605377113,0.03185569928549909,0.008753372212798064,0.0,0.031678831356223194
P22735,0.03430035581836755,0.006184637758927792,0.09653830689930538,0.09666015310784429,0.01935398961858997,0.06707981307860904,0.030647755271465293,0.02199734022111845,0.05856358767493097,0.029946889182773377,0.022141572432257946,0.04609915467209237,0.07375515133481275,0.05051802924805559,0.13802462723637865,0.08254562286266019,0.04507848176934246,0.035926830531421226,0.0160003398911572,0.0,0.02863736138988881
P22792,0.05914209124833065,0.012983441097399177,0.04146417558758675,0.09628749042744174,0.025366082807673242,0.03563361856095574,0.03725609808934072,0.005543061219926012,0.04493261741096098,0.08653671706497537,0.01730606257009156,0.06530872940189891,0.0638176955251254,0.12087077748335653,0.0792394541112292,0.06505130963619099,0.06155013981013402,0.024083714772309788,0.032489125962932436,0.0,0.025137597212140615
P23083,0.06689957224496326,0.0012328416215204353,0.0377492059195728,0.02808154096972069,0.02876266219839541,0.059811476546078685,0.021752269383190886,0.03176311497966656,0.06393420889660735,0.05010003020001184,0.028477715311249385,0.02942420848804605,0.02682425072431825,0.08745583131651223,0.09496708102818674,0.07848675527971476,0.09372462369551558,0.0473080457514306,0.07017982627295312,0.0,0.053064739172345284
P23142,0.034545343957219726,0.02450203780865515,0.07683849935482849,0.11451037353144153,0.01841788394458103,0.04842804275753675,0.030554037441784,0.041447286934228125,0.045878150131390925,0.06759527539313395,0.013500405117334203,0.052420396711871924,0.054071276736226574,0.06353185811396501,0.11545944747695974,0.06628598112465778,0.049804837413774915,0.05102621888054137,0.0025340017350056598,0.0,0.028648645434863815
P23381,0.050214050625254414,0.004949838442810745,0.11227920357758386,0.09727906892484019,0.044114323113911856,0.03392140513138887,0.018063781109479236,0.022860302932007068,0.14027615845687902,0.037236845739835836,0.02669189772914484,0.059214603482757464,0.0541424804589902,0.05856772914926274,0.07683218378344733,0.06296477007780171,0.05372712080058075,0.020405811946975782,0.005624917737898254,0.0,0.020633506779150084
P23526,0.04521632936519826,0.006360258426956175,0.10119538585360267,0.11105205624136738,0.021047102253172408,0.04789007444807564,0.027920517249238153,0.037632070750087065,0.16093610441786912,0.040716030233429776,0.035390217218188476,0.04718620334941291,0.046577091670374826,0.04234917135001709,0.0836430954923948,0.02156015084554528,0.03643223499945137,0.02955746501776956,0.015675400769490616,0.0,0.041663040048358524
P23528,0.03829216285196777,0.008736619376177817,0.09855697875807187,0.15136564353678605,0.0021850975710850542,0.03521158578238548,0.006245621795203832,0.025194259305573955,0.27241657997128527,0.051349823088072656,0.03975080648795036,0.019321366507647007,0.035168414221586154,0.019104901948671985,0.03912644032934317,0.0628848216015849,0.03724712171609352,0.03969407596987194,0.001490462809709725,0.0,0.016657216370931132
P25311,0.041873474809994274,0.0009045501370843012,0.07653446755318036,0.11833391662713312,0.009598895180388978,0.0297166143187631,0.024296676916144764,0.01814143506052722,0.11096443868715401,0.08699458224699448,0.026618347161459072,0.048114669139521934,0.06885110561679995,0.10074226396604137,0.0731813553601574,0.04158256177739716,0.014373130573064809,0.06436947192075118,0.013227682609218928,0.0,0.031580360338223354
P25705,0.07165796745959079,9.040413553753463e-05,0.07189918201021896,0.09444468159544922,0.030115237631983288,0.04370032334785856,0.015659313908405165,0.032728495106445876,0.1095528525580036,0.06966093510654903,0.015385920694954433,0.03697039130357396,0.030595085576620874,0.062086160044194726,0.14243373141170865,0.06321200872602821,0.038525016723762094,0.03882119979852859,0.0,0.0,0.032461092860586765
P26038,0.05239780382138983,0.0002885331454268488,0.0611514341243165,0.19745737150253034,0.010228533210462793,0.011923199151480683,0.012812542738220816,0.020518735473042914,0.169089526563165,0.051716728990733776,0.041645566420959776,0.03529881608696849,0.02061907177081653,0.09792261771123792,0.11545254347564676,0.028766511011113105,0.035547577363726206,0.015838476001883484,0.007801025401737617,0.0,0.013523386035140101
P26641,0.060778990676718436,0.006416826482289791,0.0488886154685659,0.16274394087378402,0.04570238414865285,0.022791321936137157,0.025451616252075714,0.00806077596384049,0.14830099165617816,0.03684251816205783,0.01791024193812568,0.032981400076187654,0.06873512323973041,0.07917633842209428,0.08855780517801899,0.034944660850392266,0.045902503526909326,0.024205672548044045,0.015087478958778353,0.0,0.026520793641417954
P27169,0.031416739143155396,0.001595890823936275,0.05148092557165274,0.14552985315657987,0.030373756240981677,0.028839514074427888,0.02484767208538682,0.022581823039486557,0.11603901222706023,0.11405349511279224,0.02822298345246647,0.0827426441778312,0.05933347239333521,0.03546913528398918,0.04254660190238805,0.04377933060398697,0.053872820028364785,0.03340145457986361,0.011359571579768676,0.0,0.04251330452254676
P27918,0.03747310963344285,0.02873803988124636,0.02652266890980967,0.09902707423559302,0.009126883069439743,0.055119652703678385,0.03662329327755793,0.016919774542519535,0.06892129032390285,0.08457913277718775,0.016802352167943662,0.021185012868706662,0.12952070257013013,0.09070911576724255,0.07984301834644023,0.0476705346509323,0.06193563662422372,0.03377216896460102,0.039510007135254446,0.0,0.01600053155014756
P29508,0.021992808296903914,0.0001611801113687461,0.07154104710589658,0.1666002324897287,0.022276052279381803,0.026475639028047445,0.02448340583419384,0.009317638128429786,0.19487281632546086,0.02499756391889166,0.01656067476529896,0.09341667739918086,0.019478907081016707,0.06962100397755168,0.05232196120538163,0.06979009594016855,0.06546789717545293,0.020325102160461416,0.008062222403416175,0.0,0.022237074373767648
P29622,0.02462489797605435,0.0044899844287507274,0.06313918005904331,0.10382073805461649,0.026087375183089234,0.03216826701570402,0.06468064232323922,0.023685884077632623,0.12442717932358507,0.10472196663902121,0.01758312407202175,0.048635802585209276,0.03942965740896798,0.058533762287109894,0.07807756874381541,0.06678870940337389,0.04723077738340515,0.029758196359937282,0.009433937848167701,0.0,0.03268234882725638
P29692,0.07474018271333172,0.0015531148846689821,0.0899278993954725,0.13407715888374955,0.022463416549363475,0.03538280115505133,0.02302461805553461,0.027687888234181026,0.10411459933147398,0.05611405694385265,0.018108747042612734,0.030767954484455406,0.051451851720611536,0.07769748142563067,0.08950414938170105,0.05995333865354324,0.029098789201156022,0.048928519541612835,0.012679137086925732,0.0,0.012724295315071153
P30101,0.05759275251587924,0.0014364777335392701,0.09498154904237432,0.141541566302215,0.019770895822706244,0.03214696377808592,0.01870141020162142,0.011941761977966061,0.1814092028783645,0.060015883068845546,0.011721443855176214,0.07117013410487953,0.045935454899511965,0.029159825233462833,0.084210221100878,0.051643438546903904,0.03423370104709823,0.023662533947324545,0.011009337235171562,0.0,0.01771544670799496
P30613,0.061555502954047644,0.004283802449178922,0.05057256891368959,0.13306548963087217,0.024348167402548505,0.04337518105170629,0.02152681318753968,0.03346523485131767,0.07179953549958028,0.06443813615183867,0.013781177405979703,0.025684521920582983,0.06055795512423777,0.07363222624656775,0.16976968358048855,0.054860978109133846,0.02444383506900088,0.03594109991725899,0.009296529576225033,0.0,0.02360156095820488
P31151,0.043408423961882034,0.015552780085728838,0.09195938202298314,0.07485248130192225,0.025217716341557866,0.037517951237622034,0.0449837360178148,0.03145688176214554,0.17698154363403631,0.03328245357678255,0.04174672212615349,0.06679681980333231,0.03468517068459308,0.05549132087573432,0.06403360511773121,0.08617101102024301,0.04133738163088973,0.0026484608186295748,0.0,0.0,0.031876157980217756
P31153,0.03426795804378394,0.005042529713994959,0.10087268042027336,0.12062573550779272,0.03485989743173579,0.04351539353190277,0.038243338579406524,0.02648643483399871,0.1384879137702152,0.052982024614080574,0.01678921358908041,0.0292923820559744,0.03353254132040996,0.06604105781228199,0.11184082037493148,0.03338639035123138,0.027016624934002285,0.03128646951913641,0.014888303943126142,0.0,0.040542289652640985
P31947,0.04755840239770979,0.005890288977529357,0.07885593653461619,0.24035492224496344,0.008616076203777752,0.039881588275998685,0.01465317957920627,0.01928198441306752,0.11407086663233587,0.046491846261290645,0.019621191041694738,0.037276126225999566,0.033796945379060646,0.06107220982320098,0.07818213263093804,0.05468871735215321,0.04379201045227173,0.02134727469155872,0.006198016054814874,0.0,0.02837028482781218
P32119,0.03329652900891657,0.0023845901185823907,0.11412409599698158,0.09878307634929957,0.04927126513231534,0.054736583492301545,0.023404785545911952,0.027674955618388425,0.1651475162695797,0.035618831739150224,0.015178457915281478,0.059684702307721875,0.04960449312296587,0.02921018694566662,0.08957805727012685,0.03745047217194424,0.041642509813059156,0.0446623381139125,0.0059735066622610515,0.0,0.022573046405633422
P33778,0.04338733971963988,0.0,0.028569850036321193,0.06328720917629338,0.015048734638186526,0.02638200632905692,0.02378588087397306,0.046598186423586666,0.2555137224137888,0.034697463314418885,0.026944378460486543,0.01907394745940226,0.054136355372175864,0.02825303028170803,0.1014122349031329,0.09467727617212704,0.05480768385870084,0.03236635907529162,0.0,0.0,0.05105834149170956
P33991,0.04181965020316205,0.002407821659220261,0.07174246304891894,0.1193982672973016,0.014255554670901435,0.030942598309046887,0.02753343271286984,0.033856355919393274,0.084759328860787,0.05163554391947324,0.02202189121777249,0.031949018115380784,0.05990649405136008,0.08716230246314513,0.1389279058844584,0.07588487331370018,0.05244698768799488,0.03398000969873558,0.002478262873681193,0.0,0.016891238092696877
P35080,0.046092148037676264,0.031000935808793356,0.1135370025083954,0.06712153930353987,0.032454981015718504,0.09511397395059003,0.014019425830548236,0.030672187320315798,0.12373667912238816,0.017060812553759606,0.045530753092447966,0.027586606251894408,0.019597520096022863,0.057453981305717154,0.07695027808264372,0.04714419023433233,0.040745305558715625,0.03827263159048631,0.011255741776896014,0.0,0.06465330655911807
P35232,0.07060701296613522,0.001090342173305904,0.0675299059314482,0.11743084295571501,0.046467369400768344,0.03033721014571361,0.0103796270057887,0.05738281675919664,0.07915377725644272,0.07216042773275518,0.010008489468508554,0.03295312309032079,0.02528841289826822,0.08099738320582098,0.1267918627639093,0.048031136788517996,0.04532266810728622,0.05651688961111018,0.005512244341941537,0.0,0.016038457397046787
P35241,0.04894235964155041,0.000285907099043242,0.04966214527734575,0.2079505375339223,0.012181307392947843,0.010578425538505893,0.022323780583711837,0.02968786797417413,0.17863014290930357,0.048182465428268435,0.02686193605471535,0.043793451189755486,0.04532049125959007,0.08389359146590654,0.09666514110859659,0.018971076525239113,0.03368049706217792,0.018908078647187042,0.00774463883876327,0.0,0.01573615846929615
P35268,0.025358607638940045,0.0007382027831079169,0.06976155592481137,0.1595964037521022,0.017963796168102016,0.03933768217945321,0.010775042691950353,0.019293777237156206,0.24872242774222547,0.03394533330592497,0.020384674500421168,0.06451898090762201,0.023851663225564698,0.05344282271849274,0.06364137841291659,0.02313356351106834,0.028115115741785563,0.06197632295467073,0.004358787081538985,0.0,0.0310838615221454
