,CG,CS,CP,CL,HL,CA,CE,CD,CK,CT,CR,HA,HE,CN,EV,CQ,CV,EL,HK,HV,HQ,EI,HR,HI,HS,ET,CH,CI,ES,CF,HD,EF,HT,EY,EA,HF,CY,CM,ER,EK,CC,EE,HN,HY,EQ,HG,HM,EG,HH,EC,HP,ED,HC,EN,CW,EH,EM,EW,HW,EP,CX,EX
P15814,0.10328638497652583,0.07042253521126761,0.07511737089201878,0.046948356807511735,0.004694835680751174,0.04225352112676056,0.014084507042253521,0.004694835680751174,0.014084507042253521,0.04225352112676056,0.056338028169014086,0.004694835680751174,0.018779342723004695,0.018779342723004695,0.046948356807511735,0.03286384976525822,0.009389671361502348,0.051643192488262914,0.0,0.0,0.009389671361502348,0.0,0.004694835680751174,0.0,0.004694835680751174,0.046948356807511735,0.004694835680751174,0.009389671361502348,0.04225352112676056,0.004694835680751174,0.0,0.018779342723004695,0.0,0.018779342723004695,0.018779342723004695,0.0,0.0,0.004694835680751174,0.009389671361502348,0.018779342723004695,0.009389671361502348,0.009389671361502348,0.0,0.0,0.014084507042253521,0.0,0.0,0.0,0.0,0.009389671361502348,0.009389671361502348,0.004694835680751174,0.0,0.009389671361502348,0.018779342723004695,0.014084507042253521,0.014084507042253521,0.004694835680751174,0.004694835680751174,0.004694835680751174,0.0,0.0
P16104,0.1048951048951049,0.04895104895104895,0.03496503496503497,0.027972027972027972,0.08391608391608392,0.07692307692307693,0.013986013986013986,0.006993006993006993,0.08391608391608392,0.04195804195804196,0.04195804195804196,0.06293706293706294,0.03496503496503497,0.02097902097902098,0.0,0.03496503496503497,0.03496503496503497,0.0,0.006993006993006993,0.027972027972027972,0.006993006993006993,0.0,0.04195804195804196,0.013986013986013986,0.0,0.0,0.006993006993006993,0.027972027972027972,0.0,0.006993006993006993,0.006993006993006993,0.0,0.006993006993006993,0.0,0.0,0.0,0.013986013986013986,0.006993006993006993,0.0,0.0,0.0,0.0,0.013986013986013986,0.013986013986013986,0.0,0.013986013986013986,0.0,0.0,0.013986013986013986,0.0,0.013986013986013986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P16401,0.07079646017699115,0.05752212389380531,0.084070796460177,0.04424778761061947,0.0,0.26548672566371684,0.030973451327433628,0.004424778761061947,0.28761061946902655,0.05309734513274336,0.01327433628318584,0.0,0.0,0.017699115044247787,0.0,0.004424778761061947,0.04424778761061947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008849557522123894,0.0,0.004424778761061947,0.0,0.0,0.0,0.0,0.0,0.0,0.004424778761061947,0.004424778761061947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P16402,0.07692307692307693,0.07239819004524888,0.09954751131221719,0.04524886877828054,0.0,0.2081447963800905,0.027149321266968326,0.004524886877828055,0.27601809954751133,0.06334841628959276,0.01809954751131222,0.0,0.0,0.013574660633484163,0.0,0.00904977375565611,0.05429864253393665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01809954751131222,0.0,0.004524886877828055,0.0,0.0,0.0,0.0,0.0,0.0,0.004524886877828055,0.004524886877828055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P16403,0.07511737089201878,0.06572769953051644,0.09859154929577464,0.04225352112676056,0.0,0.22535211267605634,0.028169014084507043,0.004694835680751174,0.27699530516431925,0.051643192488262914,0.014084507042253521,0.0,0.0,0.014084507042253521,0.0,0.004694835680751174,0.07042253521126761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004694835680751174,0.0,0.0,0.009389671361502348,0.0,0.004694835680751174,0.0,0.0,0.0,0.0,0.0,0.0,0.004694835680751174,0.004694835680751174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P17066,0.06220839813374806,0.02021772939346812,0.024883359253499222,0.015552099533437015,0.03421461897356143,0.02021772939346812,0.02021772939346812,0.024883359253499222,0.02021772939346812,0.02177293934681182,0.02021772939346812,0.05287713841368585,0.04821150855365474,0.02332814930015552,0.041990668740279936,0.015552099533437015,0.00933125972006221,0.03265940902021773,0.03265940902021773,0.02332814930015552,0.02177293934681182,0.026438569206842923,0.04043545878693624,0.00933125972006221,0.01866251944012442,0.029548989113530325,0.004665629860031105,0.01088646967340591,0.013996889580093312,0.006220839813374806,0.024883359253499222,0.01866251944012442,0.015552099533437015,0.007776049766718507,0.015552099533437015,0.013996889580093312,0.006220839813374806,0.003110419906687403,0.00933125972006221,0.007776049766718507,0.003110419906687403,0.012441679626749611,0.006220839813374806,0.007776049766718507,0.00933125972006221,0.007776049766718507,0.01088646967340591,0.00933125972006221,0.012441679626749611,0.003110419906687403,0.01088646967340591,0.015552099533437015,0.006220839813374806,0.006220839813374806,0.0015552099533437014,0.0015552099533437014,0.0015552099533437014,0.0,0.0015552099533437014,0.003110419906687403,0.0,0.0
P17174,0.0387409200968523,0.024213075060532687,0.03631961259079903,0.031476997578692496,0.05084745762711865,0.029055690072639227,0.01694915254237288,0.026634382566585957,0.01937046004842615,0.026634382566585957,0.012106537530266344,0.05084745762711865,0.04600484261501211,0.03389830508474576,0.021791767554479417,0.009685230024213076,0.012106537530266344,0.007263922518159807,0.031476997578692496,0.04116222760290557,0.01937046004842615,0.012106537530266344,0.03389830508474576,0.024213075060532687,0.026634382566585957,0.004842615012106538,0.009685230024213076,0.009685230024213076,0.014527845036319613,0.01694915254237288,0.012106537530266344,0.01694915254237288,0.021791767554479417,0.009685230024213076,0.002421307506053269,0.021791767554479417,0.007263922518159807,0.004842615012106538,0.007263922518159807,0.0,0.004842615012106538,0.0,0.01694915254237288,0.012106537530266344,0.007263922518159807,0.014527845036319613,0.009685230024213076,0.014527845036319613,0.007263922518159807,0.002421307506053269,0.01694915254237288,0.007263922518159807,0.002421307506053269,0.009685230024213076,0.009685230024213076,0.004842615012106538,0.0,0.004842615012106538,0.007263922518159807,0.004842615012106538,0.0,0.0
P18124,0.04838709677419355,0.012096774193548387,0.028225806451612902,0.028225806451612902,0.05241935483870968,0.016129032258064516,0.028225806451612902,0.012096774193548387,0.036290322580645164,0.016129032258064516,0.03225806451612903,0.04032258064516129,0.04032258064516129,0.036290322580645164,0.008064516129032258,0.008064516129032258,0.028225806451612902,0.004032258064516129,0.08870967741935484,0.016129032258064516,0.012096774193548387,0.020161290322580645,0.06451612903225806,0.036290322580645164,0.012096774193548387,0.004032258064516129,0.004032258064516129,0.024193548387096774,0.0,0.020161290322580645,0.004032258064516129,0.008064516129032258,0.008064516129032258,0.004032258064516129,0.012096774193548387,0.012096774193548387,0.008064516129032258,0.012096774193548387,0.012096774193548387,0.012096774193548387,0.004032258064516129,0.0,0.020161290322580645,0.03225806451612903,0.0,0.004032258064516129,0.024193548387096774,0.012096774193548387,0.012096774193548387,0.0,0.008064516129032258,0.0,0.0,0.004032258064516129,0.004032258064516129,0.0,0.0,0.004032258064516129,0.0,0.0,0.0,0.0
P18428,0.02286902286902287,0.031185031185031187,0.037422037422037424,0.04365904365904366,0.04365904365904366,0.02286902286902287,0.014553014553014554,0.014553014553014554,0.010395010395010396,0.02079002079002079,0.014553014553014554,0.016632016632016633,0.016632016632016633,0.012474012474012475,0.04781704781704782,0.004158004158004158,0.012474012474012475,0.060291060291060294,0.012474012474012475,0.010395010395010396,0.016632016632016633,0.033264033264033266,0.008316008316008316,0.008316008316008316,0.014553014553014554,0.02079002079002079,0.006237006237006237,0.008316008316008316,0.056133056133056136,0.008316008316008316,0.008316008316008316,0.031185031185031187,0.004158004158004158,0.012474012474012475,0.02286902286902287,0.014553014553014554,0.004158004158004158,0.010395010395010396,0.02286902286902287,0.02286902286902287,0.0,0.02286902286902287,0.012474012474012475,0.014553014553014554,0.012474012474012475,0.006237006237006237,0.002079002079002079,0.02702702702702703,0.004158004158004158,0.004158004158004158,0.008316008316008316,0.02286902286902287,0.002079002079002079,0.018711018711018712,0.0,0.010395010395010396,0.010395010395010396,0.002079002079002079,0.002079002079002079,0.012474012474012475,0.0,0.0
P18583,0.04080791426215993,0.1368507831821929,0.0989282769991756,0.07048639736191262,0.003709810387469085,0.07089859851607584,0.08821104699093157,0.03751030502885408,0.04410552349546579,0.06966199505358615,0.06265457543281121,0.005770816158285243,0.002061005770816158,0.01978565539983512,0.00247320692497939,0.031327287716405604,0.06595218466611706,0.0032976092333058533,0.00247320692497939,0.00041220115416323167,0.00247320692497939,0.002061005770816158,0.0016488046166529267,0.0016488046166529267,0.0008244023083264633,0.001236603462489695,0.014014839241549877,0.021434460016488046,0.001236603462489695,0.011129431162407255,0.0016488046166529267,0.00247320692497939,0.0008244023083264633,0.00041220115416323167,0.001236603462489695,0.00041220115416323167,0.015663643858202802,0.04657873042044518,0.001236603462489695,0.0,0.0016488046166529267,0.0008244023083264633,0.0008244023083264633,0.0,0.00041220115416323167,0.0008244023083264633,0.00247320692497939,0.00041220115416323167,0.0,0.0008244023083264633,0.0,0.0016488046166529267,0.00041220115416323167,0.00041220115416323167,0.002061005770816158,0.00041220115416323167,0.0008244023083264633,0.0,0.00041220115416323167,0.0,0.0,0.0
P19652,0.01990049751243781,0.014925373134328358,0.024875621890547265,0.04975124378109453,0.01990049751243781,0.014925373134328358,0.03980099502487562,0.03482587064676617,0.029850746268656716,0.03980099502487562,0.014925373134328358,0.009950248756218905,0.04975124378109453,0.029850746268656716,0.029850746268656716,0.014925373134328358,0.014925373134328358,0.03980099502487562,0.024875621890547265,0.0,0.014925373134328358,0.014925373134328358,0.014925373134328358,0.004975124378109453,0.009950248756218905,0.03482587064676617,0.0,0.014925373134328358,0.029850746268656716,0.0,0.014925373134328358,0.04975124378109453,0.0,0.04477611940298507,0.024875621890547265,0.004975124378109453,0.0,0.004975124378109453,0.01990049751243781,0.009950248756218905,0.014925373134328358,0.014925373134328358,0.004975124378109453,0.009950248756218905,0.01990049751243781,0.004975124378109453,0.0,0.014925373134328358,0.004975124378109453,0.004975124378109453,0.004975124378109453,0.0,0.004975124378109453,0.014925373134328358,0.009950248756218905,0.009950248756218905,0.009950248756218905,0.009950248756218905,0.0,0.009950248756218905,0.0,0.0
P19823,0.04334038054968287,0.03488372093023256,0.052854122621564484,0.0306553911205074,0.017970401691331923,0.023255813953488372,0.02959830866807611,0.039112050739957716,0.03382663847780127,0.022198731501057084,0.012684989429175475,0.016913319238900635,0.007399577167019027,0.02854122621564482,0.05708245243128964,0.0200845665961945,0.0200845665961945,0.03699788583509514,0.015856236786469344,0.005285412262156448,0.010570824524312896,0.039112050739957716,0.010570824524312896,0.011627906976744186,0.008456659619450317,0.02536997885835095,0.010570824524312896,0.012684989429175475,0.03276955602536998,0.017970401691331923,0.007399577167019027,0.0306553911205074,0.008456659619450317,0.013742071881606765,0.010570824524312896,0.005285412262156448,0.009513742071881607,0.006342494714587738,0.016913319238900635,0.019027484143763214,0.006342494714587738,0.021141649048625793,0.009513742071881607,0.005285412262156448,0.021141649048625793,0.0021141649048625794,0.004228329809725159,0.012684989429175475,0.0010570824524312897,0.0021141649048625794,0.0010570824524312897,0.011627906976744186,0.0,0.013742071881606765,0.003171247357293869,0.012684989429175475,0.009513742071881607,0.005285412262156448,0.0010570824524312897,0.0,0.0,0.0
P19827,0.04939626783754116,0.03512623490669594,0.042810098792535674,0.029637760702524697,0.02305159165751921,0.025246981339187707,0.018660812294182216,0.04061470911086718,0.02305159165751921,0.027442371020856202,0.021953896816684963,0.01646542261251372,0.01646542261251372,0.026344676180021953,0.06147091108671789,0.020856201975850714,0.013172338090010977,0.04061470911086718,0.013172338090010977,0.009879253567508232,0.018660812294182216,0.030735455543358946,0.010976948408342482,0.007683863885839737,0.009879253567508232,0.024149286498353458,0.019758507135016465,0.010976948408342482,0.02305159165751921,0.007683863885839737,0.003293084522502744,0.038419319429198684,0.0043907793633369925,0.012074643249176729,0.021953896816684963,0.0043907793633369925,0.005488474204171241,0.013172338090010977,0.01756311745334797,0.015367727771679473,0.003293084522502744,0.013172338090010977,0.007683863885839737,0.0043907793633369925,0.020856201975850714,0.006586169045005488,0.005488474204171241,0.01756311745334797,0.0010976948408342481,0.005488474204171241,0.0,0.020856201975850714,0.0,0.014270032930845226,0.0021953896816684962,0.010976948408342482,0.0043907793633369925,0.003293084522502744,0.0021953896816684962,0.0010976948408342481,0.0,0.0
P19961,0.07632093933463796,0.04500978473581213,0.0410958904109589,0.0136986301369863,0.021526418786692758,0.029354207436399216,0.01761252446183953,0.043052837573385516,0.015655577299412915,0.0273972602739726,0.021526418786692758,0.0136986301369863,0.015655577299412915,0.060665362035225046,0.023483365949119372,0.01761252446183953,0.03131115459882583,0.019569471624266144,0.019569471624266144,0.015655577299412915,0.003913894324853229,0.01761252446183953,0.021526418786692758,0.01761252446183953,0.009784735812133072,0.009784735812133072,0.007827788649706457,0.019569471624266144,0.007827788649706457,0.025440313111545987,0.015655577299412915,0.025440313111545987,0.005870841487279843,0.011741682974559686,0.011741682974559686,0.007827788649706457,0.0136986301369863,0.005870841487279843,0.011741682974559686,0.009784735812133072,0.0136986301369863,0.003913894324853229,0.01761252446183953,0.0136986301369863,0.005870841487279843,0.0136986301369863,0.011741682974559686,0.009784735812133072,0.007827788649706457,0.0019569471624266144,0.003913894324853229,0.007827788649706457,0.005870841487279843,0.005870841487279843,0.0273972602739726,0.007827788649706457,0.003913894324853229,0.0019569471624266144,0.005870841487279843,0.0,0.0,0.0
P20339,0.05116279069767442,0.04186046511627907,0.037209302325581395,0.013953488372093023,0.023255813953488372,0.06046511627906977,0.023255813953488372,0.018604651162790697,0.027906976744186046,0.04186046511627907,0.03255813953488372,0.037209302325581395,0.027906976744186046,0.06046511627906977,0.027906976744186046,0.03255813953488372,0.013953488372093023,0.03255813953488372,0.023255813953488372,0.018604651162790697,0.018604651162790697,0.013953488372093023,0.018604651162790697,0.009302325581395349,0.023255813953488372,0.023255813953488372,0.004651162790697674,0.018604651162790697,0.004651162790697674,0.009302325581395349,0.013953488372093023,0.018604651162790697,0.0,0.004651162790697674,0.013953488372093023,0.018604651162790697,0.0,0.004651162790697674,0.0,0.009302325581395349,0.013953488372093023,0.009302325581395349,0.009302325581395349,0.018604651162790697,0.009302325581395349,0.0,0.009302325581395349,0.009302325581395349,0.004651162790697674,0.004651162790697674,0.004651162790697674,0.009302325581395349,0.0,0.004651162790697674,0.0,0.0,0.009302325581395349,0.004651162790697674,0.004651162790697674,0.0,0.0,0.0
P20671,0.09230769230769231,0.03076923076923077,0.023076923076923078,0.03076923076923077,0.09230769230769231,0.06153846153846154,0.015384615384615385,0.007692307692307693,0.1,0.03076923076923077,0.046153846153846156,0.06153846153846154,0.038461538461538464,0.03076923076923077,0.0,0.03076923076923077,0.03076923076923077,0.0,0.007692307692307693,0.03076923076923077,0.007692307692307693,0.0,0.046153846153846156,0.015384615384615385,0.007692307692307693,0.0,0.015384615384615385,0.03076923076923077,0.0,0.007692307692307693,0.007692307692307693,0.0,0.007692307692307693,0.0,0.0,0.0,0.007692307692307693,0.007692307692307693,0.0,0.0,0.0,0.0,0.015384615384615385,0.015384615384615385,0.0,0.015384615384615385,0.0,0.0,0.015384615384615385,0.0,0.015384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P20848,0.023752969121140142,0.035629453681710214,0.021377672209026127,0.04275534441805225,0.035629453681710214,0.019002375296912115,0.023752969121140142,0.040380047505938245,0.040380047505938245,0.0332541567695962,0.014251781472684086,0.028503562945368172,0.0332541567695962,0.021377672209026127,0.03800475059382423,0.014251781472684086,0.021377672209026127,0.035629453681710214,0.028503562945368172,0.011876484560570071,0.0166270783847981,0.035629453681710214,0.011876484560570071,0.014251781472684086,0.009501187648456057,0.0166270783847981,0.011876484560570071,0.007125890736342043,0.026128266033254157,0.014251781472684086,0.014251781472684086,0.023752969121140142,0.021377672209026127,0.007125890736342043,0.0166270783847981,0.009501187648456057,0.0023752969121140144,0.007125890736342043,0.009501187648456057,0.014251781472684086,0.004750593824228029,0.007125890736342043,0.011876484560570071,0.011876484560570071,0.007125890736342043,0.0023752969121140144,0.007125890736342043,0.014251781472684086,0.007125890736342043,0.0,0.004750593824228029,0.011876484560570071,0.004750593824228029,0.007125890736342043,0.007125890736342043,0.0166270783847981,0.004750593824228029,0.004750593824228029,0.0023752969121140144,0.009501187648456057,0.0,0.0
P20851,0.047619047619047616,0.04365079365079365,0.05952380952380952,0.027777777777777776,0.023809523809523808,0.031746031746031744,0.04365079365079365,0.03968253968253968,0.03571428571428571,0.01984126984126984,0.007936507936507936,0.011904761904761904,0.027777777777777776,0.03968253968253968,0.03968253968253968,0.015873015873015872,0.023809523809523808,0.03968253968253968,0.01984126984126984,0.0,0.007936507936507936,0.027777777777777776,0.0,0.0,0.003968253968253968,0.01984126984126984,0.015873015873015872,0.003968253968253968,0.023809523809523808,0.011904761904761904,0.0,0.027777777777777776,0.0,0.031746031746031744,0.011904761904761904,0.003968253968253968,0.0,0.011904761904761904,0.011904761904761904,0.015873015873015872,0.027777777777777776,0.01984126984126984,0.003968253968253968,0.003968253968253968,0.011904761904761904,0.0,0.011904761904761904,0.011904761904761904,0.0,0.03571428571428571,0.0,0.003968253968253968,0.003968253968253968,0.003968253968253968,0.007936507936507936,0.007936507936507936,0.003968253968253968,0.011904761904761904,0.0,0.0,0.0,0.0
P21439,0.03576982892690513,0.027993779160186624,0.017107309486780714,0.02177293934681182,0.056765163297045104,0.016329704510108865,0.02177293934681182,0.02410575427682737,0.020995334370139968,0.015552099533437015,0.017107309486780714,0.08009331259720062,0.029548989113530325,0.02410575427682737,0.019440124416796267,0.01866251944012442,0.01088646967340591,0.013996889580093312,0.03732503888024884,0.038102643856920686,0.025660964230171075,0.01166407465007776,0.024883359253499222,0.061430793157076204,0.03343701399688958,0.006998444790046656,0.005443234836702955,0.007776049766718507,0.005443234836702955,0.013219284603421462,0.014774494556765163,0.006220839813374806,0.029548989113530325,0.0023328149300155523,0.0038880248833592537,0.04121306376360809,0.006220839813374806,0.005443234836702955,0.0015552099533437014,0.0038880248833592537,0.003110419906687403,0.005443234836702955,0.013219284603421462,0.01866251944012442,0.004665629860031105,0.03965785381026438,0.014774494556765163,0.004665629860031105,0.006998444790046656,0.0007776049766718507,0.006220839813374806,0.003110419906687403,0.0038880248833592537,0.0038880248833592537,0.0023328149300155523,0.0015552099533437014,0.0007776049766718507,0.0,0.006998444790046656,0.0007776049766718507,0.0,0.0
P22352,0.08849557522123894,0.04424778761061947,0.030973451327433628,0.05752212389380531,0.030973451327433628,0.022123893805309734,0.035398230088495575,0.02654867256637168,0.035398230088495575,0.02654867256637168,0.02654867256637168,0.017699115044247787,0.022123893805309734,0.01327433628318584,0.017699115044247787,0.022123893805309734,0.02654867256637168,0.022123893805309734,0.02654867256637168,0.01327433628318584,0.022123893805309734,0.017699115044247787,0.008849557522123894,0.01327433628318584,0.01327433628318584,0.0,0.01327433628318584,0.017699115044247787,0.0,0.01327433628318584,0.004424778761061947,0.030973451327433628,0.01327433628318584,0.01327433628318584,0.004424778761061947,0.017699115044247787,0.008849557522123894,0.01327433628318584,0.008849557522123894,0.004424778761061947,0.017699115044247787,0.01327433628318584,0.017699115044247787,0.022123893805309734,0.004424778761061947,0.004424778761061947,0.008849557522123894,0.008849557522123894,0.0,0.0,0.008849557522123894,0.0,0.0,0.008849557522123894,0.0,0.004424778761061947,0.004424778761061947,0.01327433628318584,0.0,0.01327433628318584,0.004424778761061947,0.0
P22735,0.09057527539779682,0.06242350061199511,0.04528763769889841,0.017135862913096694,0.011015911872705019,0.02937576499388005,0.02937576499388005,0.04773561811505508,0.011015911872705019,0.0208078335373317,0.03549571603427173,0.012239902080783354,0.011015911872705019,0.028151774785801713,0.05385556915544676,0.017135862913096694,0.019583843329253364,0.04528763769889841,0.0036719706242350062,0.01591187270501836,0.0024479804161566705,0.02692778457772338,0.012239902080783354,0.006119951040391677,0.006119951040391677,0.025703794369645042,0.011015911872705019,0.008567931456548347,0.014687882496940025,0.0073439412484700125,0.006119951040391677,0.019583843329253364,0.008567931456548347,0.009791921664626682,0.011015911872705019,0.0036719706242350062,0.01591187270501836,0.011015911872705019,0.019583843329253364,0.01591187270501836,0.009791921664626682,0.01346389228886169,0.0036719706242350062,0.0073439412484700125,0.017135862913096694,0.0024479804161566705,0.0012239902080783353,0.011015911872705019,0.0036719706242350062,0.004895960832313341,0.0036719706242350062,0.011015911872705019,0.0024479804161566705,0.012239902080783354,0.008567931456548347,0.009791921664626682,0.009791921664626682,0.0073439412484700125,0.0024479804161566705,0.008567931456548347,0.0,0.0
P22792,0.05504587155963303,0.05137614678899083,0.05688073394495413,0.13944954128440368,0.01834862385321101,0.045871559633027525,0.03302752293577982,0.02018348623853211,0.011009174311926606,0.047706422018348627,0.01834862385321101,0.012844036697247707,0.005504587155963303,0.05688073394495413,0.022018348623853212,0.047706422018348627,0.01651376146788991,0.04036697247706422,0.003669724770642202,0.003669724770642202,0.012844036697247707,0.005504587155963303,0.011009174311926606,0.003669724770642202,0.005504587155963303,0.014678899082568808,0.01834862385321101,0.012844036697247707,0.014678899082568808,0.029357798165137616,0.003669724770642202,0.012844036697247707,0.001834862385321101,0.005504587155963303,0.011009174311926606,0.009174311926605505,0.009174311926605505,0.007339449541284404,0.005504587155963303,0.007339449541284404,0.022018348623853212,0.011009174311926606,0.001834862385321101,0.003669724770642202,0.007339449541284404,0.0,0.0,0.001834862385321101,0.0,0.003669724770642202,0.001834862385321101,0.003669724770642202,0.001834862385321101,0.007339449541284404,0.011009174311926606,0.005504587155963303,0.001834862385321101,0.003669724770642202,0.003669724770642202,0.0,0.0,0.0
P23083,0.08547008547008547,0.05128205128205128,0.02564102564102564,0.03418803418803419,0.0,0.06837606837606838,0.0,0.008547008547008548,0.008547008547008548,0.05982905982905983,0.03418803418803419,0.0,0.0,0.02564102564102564,0.05982905982905983,0.02564102564102564,0.017094017094017096,0.017094017094017096,0.008547008547008548,0.0,0.008547008547008548,0.008547008547008548,0.0,0.0,0.008547008547008548,0.02564102564102564,0.008547008547008548,0.017094017094017096,0.02564102564102564,0.017094017094017096,0.017094017094017096,0.0,0.0,0.03418803418803419,0.03418803418803419,0.008547008547008548,0.02564102564102564,0.008547008547008548,0.017094017094017096,0.02564102564102564,0.0,0.02564102564102564,0.0,0.0,0.02564102564102564,0.0,0.0,0.008547008547008548,0.0,0.017094017094017096,0.0,0.008547008547008548,0.0,0.0,0.02564102564102564,0.008547008547008548,0.03418803418803419,0.02564102564102564,0.0,0.0,0.0,0.0
P23142,0.07823613086770982,0.05689900426742532,0.044096728307254626,0.03556187766714083,0.011379800853485065,0.025604551920341393,0.03840682788051209,0.03840682788051209,0.01422475106685633,0.029871977240398292,0.02702702702702703,0.015647226173541962,0.01422475106685633,0.02418207681365576,0.02844950213371266,0.017069701280227598,0.031294452347083924,0.017069701280227598,0.002844950213371266,0.007112375533428165,0.00995732574679943,0.02702702702702703,0.008534850640113799,0.001422475106685633,0.002844950213371266,0.012802275960170697,0.017069701280227598,0.02418207681365576,0.015647226173541962,0.007112375533428165,0.004267425320056899,0.02275960170697013,0.005689900426742532,0.01849217638691323,0.005689900426742532,0.002844950213371266,0.012802275960170697,0.002844950213371266,0.025604551920341393,0.007112375533428165,0.03982930298719772,0.01849217638691323,0.004267425320056899,0.0,0.01991465149359886,0.004267425320056899,0.002844950213371266,0.002844950213371266,0.004267425320056899,0.04551920341394026,0.0,0.015647226173541962,0.017069701280227598,0.017069701280227598,0.001422475106685633,0.007112375533428165,0.005689900426742532,0.0,0.0,0.001422475106685633,0.0,0.0
P23381,0.040339702760084924,0.05307855626326964,0.036093418259023353,0.027600849256900213,0.03184713375796178,0.036093418259023353,0.021231422505307854,0.055201698513800426,0.025477707006369428,0.03397027600849257,0.016985138004246284,0.036093418259023353,0.029723991507430998,0.02335456475583864,0.0021231422505307855,0.012738853503184714,0.016985138004246284,0.010615711252653927,0.04883227176220807,0.029723991507430998,0.027600849256900213,0.008492569002123142,0.025477707006369428,0.044585987261146494,0.016985138004246284,0.004246284501061571,0.006369426751592357,0.014861995753715499,0.0021231422505307855,0.025477707006369428,0.027600849256900213,0.012738853503184714,0.016985138004246284,0.004246284501061571,0.0021231422505307855,0.03184713375796178,0.004246284501061571,0.012738853503184714,0.0,0.0,0.008492569002123142,0.0,0.012738853503184714,0.02335456475583864,0.004246284501061571,0.012738853503184714,0.012738853503184714,0.0021231422505307855,0.010615711252653927,0.004246284501061571,0.014861995753715499,0.0,0.0,0.0,0.004246284501061571,0.006369426751592357,0.0021231422505307855,0.0,0.0021231422505307855,0.0021231422505307855,0.0,0.0
P23526,0.05555555555555555,0.011574074074074073,0.027777777777777776,0.032407407407407406,0.04398148148148148,0.023148148148148147,0.016203703703703703,0.03935185185185185,0.03009259259259259,0.02546296296296296,0.006944444444444444,0.05324074074074074,0.03935185185185185,0.020833333333333332,0.032407407407407406,0.006944444444444444,0.016203703703703703,0.011574074074074073,0.027777777777777776,0.023148148148148147,0.020833333333333332,0.02546296296296296,0.018518518518518517,0.02546296296296296,0.013888888888888888,0.006944444444444444,0.011574074074074073,0.023148148148148147,0.006944444444444444,0.009259259259259259,0.016203703703703703,0.004629629629629629,0.023148148148148147,0.006944444444444444,0.013888888888888888,0.011574074074074073,0.013888888888888888,0.016203703703703703,0.013888888888888888,0.009259259259259259,0.009259259259259259,0.006944444444444444,0.016203703703703703,0.013888888888888888,0.0023148148148148147,0.023148148148148147,0.018518518518518517,0.006944444444444444,0.011574074074074073,0.004629629629629629,0.009259259259259259,0.004629629629629629,0.009259259259259259,0.009259259259259259,0.0,0.0023148148148148147,0.0023148148148148147,0.004629629629629629,0.009259259259259259,0.0,0.0,0.0
P23528,0.04819277108433735,0.04216867469879518,0.018072289156626505,0.018072289156626505,0.018072289156626505,0.018072289156626505,0.018072289156626505,0.03614457831325301,0.04819277108433735,0.024096385542168676,0.012048192771084338,0.024096385542168676,0.030120481927710843,0.006024096385542169,0.024096385542168676,0.006024096385542169,0.03614457831325301,0.04819277108433735,0.07228915662650602,0.024096385542168676,0.0,0.030120481927710843,0.006024096385542169,0.018072289156626505,0.018072289156626505,0.006024096385542169,0.0,0.006024096385542169,0.012048192771084338,0.0,0.024096385542168676,0.018072289156626505,0.012048192771084338,0.018072289156626505,0.03614457831325301,0.012048192771084338,0.0,0.012048192771084338,0.006024096385542169,0.030120481927710843,0.006024096385542169,0.04216867469879518,0.006024096385542169,0.018072289156626505,0.006024096385542169,0.006024096385542169,0.012048192771084338,0.0,0.0,0.012048192771084338,0.006024096385542169,0.012048192771084338,0.006024096385542169,0.006024096385542169,0.0,0.006024096385542169,0.0,0.006024096385542169,0.0,0.012048192771084338,0.0,0.0
